08:50:49 [RL] ONNX model loaded: E:\batteryclaw\dist\BatteryClaw_business\models\batteryclaw_policy.onnx
08:50:49 [RL]   Input : ['batch', 15]
08:50:49 [RL]   Output: ['batch', 7]
08:50:49 [RL] [Phase 3] Online learning ON (state: C:\Users\ADMIN\AppData\Roaming\BatteryClaw\state)
08:50:49 [RL] BatteryClaw RL Brain starting
08:50:49 [RL] Wake interval: 10.0s
08:50:49 [RL]   Waiting for engine... (1/10, retry in 1.1s)
08:50:50 [RL]   Waiting for engine... (2/10, retry in 2.0s)
08:50:53 [RL]   Waiting for engine... (3/10, retry in 4.2s)
08:50:57 [RL] Pipe connected (attempt 4)
08:50:57 [RL] Ready. Controlling...
08:50:57 [RL] ------------------------------------------------------------
09:09:38 [RL] Step  113 | Batt:76.0% | CPU: 4.8% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:09:48 [RL] Step  114 | Batt:76.0% | CPU: 2.9% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:09:58 [RL] Step  115 | Batt:76.0% | CPU: 4.7% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:10:08 [RL] Step  116 | Batt:76.0% | CPU: 3.7% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:10:18 [RL] Step  117 | Batt:76.0% | CPU: 6.4% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:10:28 [RL] Step  118 | Batt:77.0% | CPU: 5.5% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:10:38 [RL] Step  119 | Batt:77.0% | CPU: 7.0% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:10:48 [RL] Step  120 | Batt:77.0% | CPU: 7.2% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:explorer.exe   | Saved:2085mWh
09:10:58 [RL] Step  121 | Batt:77.0% | CPU:14.1% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:11:08 [RL] Step  122 | Batt:77.0% | CPU:16.9% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:11:18 [RL] Step  123 | Batt:77.0% | CPU:11.7% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:11:28 [RL] Step  124 | Batt:78.0% | CPU: 7.7% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:11:38 [RL] Step  125 | Batt:78.0% | CPU: 7.2% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:11:48 [RL] Step  126 | Batt:78.0% | CPU: 5.6% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:11:58 [RL] Step  127 | Batt:78.0% | CPU: 8.1% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:12:08 [RL] Step  128 | Batt:78.0% | CPU:14.7% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:12:18 [RL] Step  129 | Batt:78.0% | CPU:13.1% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:12:28 [RL] Step  130 | Batt:78.0% | CPU: 6.5% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:12:38 [RL] Step  131 | Batt:78.0% | CPU: 7.6% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:12:48 [RL] Step  132 | Batt:79.0% | CPU: 6.7% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:12:58 [RL] Step  133 | Batt:79.0% | CPU: 5.0% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:13:08 [RL] Step  134 | Batt:79.0% | CPU: 6.5% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:13:18 [RL] Step  135 | Batt:79.0% | CPU:12.6% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:13:28 [RL] Step  136 | Batt:79.0% | CPU: 7.9% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:13:38 [RL] Step  137 | Batt:79.0% | CPU: 8.0% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:13:48 [RL] Step  138 | Batt:79.0% | CPU: 8.6% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:13:58 [RL] Step  139 | Batt:79.0% | CPU: 7.3% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:14:08 [RL] Step  140 | Batt:79.0% | CPU: 6.3% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:14:18 [RL] Step  141 | Batt:79.0% | CPU: 7.7% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:14:28 [RL] Step  142 | Batt:80.0% | CPU: 5.2% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:14:38 [RL] Step  143 | Batt:80.0% | CPU: 5.5% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:14:48 [RL] Step  144 | Batt:80.0% | CPU: 9.0% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:14:58 [RL] Step  145 | Batt:80.0% | CPU: 2.0% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:15:08 [RL] Step  146 | Batt:80.0% | CPU: 1.3% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:15:18 [RL] Step  147 | Batt:80.0% | CPU: 1.9% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:15:28 [RL] Step  148 | Batt:80.0% | CPU: 2.5% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:15:38 [RL] Step  149 | Batt:80.0% | CPU: 2.7% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:15:48 [RL] Step  150 | Batt:80.0% | CPU: 2.5% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:15:58 [RL] Step  151 | Batt:80.0% | CPU: 1.9% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:16:08 [RL] Step  152 | Batt:81.0% | CPU: 1.3% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:16:18 [RL] Step  153 | Batt:81.0% | CPU: 1.3% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:BatteryClaw.ex | Saved:2085mWh
09:16:28 [RL] Step  154 | Batt:81.0% | CPU: 3.9% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:16:38 [RL] Step  155 | Batt:81.0% | CPU:11.9% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:16:48 [RL] Step  156 | Batt:81.0% | CPU:12.2% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:16:58 [RL] Step  157 | Batt:81.0% | CPU:12.1% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:17:08 [RL] Step  158 | Batt:81.0% | CPU:10.5% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:17:18 [RL] Step  159 | Batt:81.0% | CPU: 9.0% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:17:28 [RL] Step  160 | Batt:81.0% | CPU: 8.5% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:17:38 [RL] Step  161 | Batt:81.0% | CPU: 6.6% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:17:48 [RL] Step  162 | Batt:82.0% | CPU:14.1% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:17:58 [RL] Step  163 | Batt:82.0% | CPU: 7.6% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:18:08 [RL] Step  164 | Batt:82.0% | CPU: 8.2% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:explorer.exe   | Saved:2085mWh
09:18:18 [RL] Step  165 | Batt:82.0% | CPU: 7.5% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:18:28 [RL] Step  166 | Batt:82.0% | CPU:10.1% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:18:38 [RL] Step  167 | Batt:82.0% | CPU:10.8% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:Notepad.exe    | Saved:2085mWh
09:18:48 [RL] Step  168 | Batt:82.0% | CPU:11.6% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:Notepad.exe    | Saved:2085mWh
09:18:58 [RL] Step  169 | Batt:82.0% | CPU:10.8% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:19:08 [RL] Step  170 | Batt:82.0% | CPU:11.5% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:19:18 [RL] Step  171 | Batt:82.0% | CPU:11.8% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:19:28 [RL] Step  172 | Batt:83.0% | CPU:11.2% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:19:38 [RL] Step  173 | Batt:83.0% | CPU: 4.8% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:19:48 [RL] Step  174 | Batt:83.0% | CPU: 4.9% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:19:58 [RL] Step  175 | Batt:83.0% | CPU:10.2% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:20:08 [RL] Step  176 | Batt:83.0% | CPU:12.0% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:20:18 [RL] Step  177 | Batt:83.0% | CPU: 9.2% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:20:28 [RL] Step  178 | Batt:83.0% | CPU: 7.8% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:20:38 [RL] Step  179 | Batt:83.0% | CPU: 9.4% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:20:48 [RL] Step  180 | Batt:83.0% | CPU: 7.7% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:20:58 [RL] Step  181 | Batt:83.0% | CPU: 6.9% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:21:09 [RL] Step  182 | Batt:83.0% | CPU: 5.6% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:21:19 [RL] Step  183 | Batt:83.0% | CPU: 7.0% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:Notepad.exe    | Saved:2085mWh
09:21:29 [RL] Step  184 | Batt:83.0% | CPU: 8.0% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:Notepad.exe    | Saved:2085mWh
09:21:39 [RL] Step  185 | Batt:83.0% | CPU: 6.6% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:Notepad.exe    | Saved:2085mWh
09:21:49 [RL] Step  186 | Batt:84.0% | CPU:10.0% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:21:59 [RL] Step  187 | Batt:84.0% | CPU:10.2% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:22:09 [RL] Step  188 | Batt:84.0% | CPU: 7.5% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:22:19 [RL] Step  189 | Batt:84.0% | CPU: 8.1% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:22:29 [RL] Step  190 | Batt:84.0% | CPU: 9.1% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:22:39 [RL] Step  191 | Batt:84.0% | CPU: 8.0% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:22:49 [RL] Step  192 | Batt:84.0% | CPU: 7.3% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:22:59 [RL] Step  193 | Batt:84.0% | CPU: 6.7% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:23:09 [RL] Step  194 | Batt:84.0% | CPU: 4.7% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:23:19 [RL] Step  195 | Batt:84.0% | CPU: 7.2% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:23:29 [RL] Step  196 | Batt:84.0% | CPU: 9.2% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:23:39 [RL] Step  197 | Batt:84.0% | CPU:14.4% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:23:49 [RL] Step  198 | Batt:85.0% | CPU: 9.1% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:23:59 [RL] Step  199 | Batt:85.0% | CPU: 7.0% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:24:09 [RL] Step  200 | Batt:85.0% | CPU: 7.7% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:24:19 [RL] Step  201 | Batt:85.0% | CPU: 9.6% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:24:29 [RL] Step  202 | Batt:85.0% | CPU: 8.5% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:24:39 [RL] Step  203 | Batt:85.0% | CPU:13.7% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:24:49 [RL] Step  204 | Batt:85.0% | CPU:12.0% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:24:59 [RL] Step  205 | Batt:85.0% | CPU: 6.8% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:25:09 [RL] Step  206 | Batt:85.0% | CPU: 6.9% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:25:19 [RL] Step  207 | Batt:85.0% | CPU: 7.4% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:25:29 [RL] Step  208 | Batt:85.0% | CPU: 9.8% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:25:39 [RL] Step  209 | Batt:85.0% | CPU: 7.1% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:25:49 [RL] Step  210 | Batt:85.0% | CPU: 6.4% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:25:59 [RL] Step  211 | Batt:85.0% | CPU: 6.4% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:26:09 [RL] Step  212 | Batt:85.0% | CPU: 7.1% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:26:19 [RL] Step  213 | Batt:85.0% | CPU: 5.1% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:26:29 [RL] Step  214 | Batt:86.0% | CPU: 5.7% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:26:39 [RL] Step  215 | Batt:86.0% | CPU: 4.9% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:26:49 [RL] Step  216 | Batt:86.0% | CPU: 7.3% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:26:59 [RL] Step  217 | Batt:86.0% | CPU: 7.9% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:27:09 [RL] Step  218 | Batt:86.0% | CPU: 8.3% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:27:19 [RL] Step  219 | Batt:86.0% | CPU:13.1% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:27:29 [RL] Step  220 | Batt:86.0% | CPU: 9.9% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:27:39 [RL] Step  221 | Batt:86.0% | CPU: 9.5% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:27:49 [RL] Step  222 | Batt:86.0% | CPU: 9.4% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:27:59 [RL] Step  223 | Batt:86.0% | CPU:10.1% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:28:09 [RL] Step  224 | Batt:86.0% | CPU: 9.8% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:28:19 [RL] Step  225 | Batt:86.0% | CPU: 9.6% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:28:29 [RL] Step  226 | Batt:86.0% | CPU:10.8% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:28:39 [RL] Step  227 | Batt:86.0% | CPU: 9.9% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:28:49 [RL] Step  228 | Batt:86.0% | CPU: 6.7% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:28:59 [RL] Step  229 | Batt:86.0% | CPU: 5.6% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:29:09 [RL] Step  230 | Batt:87.0% | CPU: 5.3% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:29:19 [RL] Step  231 | Batt:87.0% | CPU: 5.2% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:29:29 [RL] Step  232 | Batt:87.0% | CPU: 5.3% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:29:39 [RL] Step  233 | Batt:87.0% | CPU: 9.8% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:29:49 [RL] Step  234 | Batt:87.0% | CPU:13.6% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:29:59 [RL] Step  235 | Batt:87.0% | CPU:13.7% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
09:30:09 [RL] Step  236 | Batt:87.0% | CPU:15.7% @60% | Br:45% | GPU:dGPU->sw1 | 144Hz->m2 | Disch:0mW | Temp:43C | PLUGGED | App:browser.exe    | Saved:2085mWh
